sale_date,store_id,product_id,units_sold,unit_price,discount_pct,revenue
2023-08-08,1,5,33,2.1,0,69.3
2023-08-08,1,6,43,0.8,0,34.4
2023-08-08,1,7,67,1.8,0,120.6
2023-08-08,1,8,44,1.2,0,52.8
2023-08-08,1,9,75,1.5,0,112.5
2023-08-08,1,10,37,1.9,0,70.3
2023-08-08,1,11,34,0.9,0,30.6
2023-08-08,1,12,23,2.3,0,52.9
2023-08-08,1,13,44,3.5,0,154.0
2023-08-08,1,14,45,4.2,0,189.0
2023-08-08,1,15,24,4.8,0,115.2
2023-08-08,1,16,151,0.5,0,75.5
2023-08-08,1,17,87,1.6,0,139.2
2023-08-08,1,18,72,1.8,0,129.6
2023-08-08,1,19,63,4.5,0,283.5
2023-08-08,1,20,46,1.3,0,59.8
2023-08-08,1,21,21,4.9,0,102.9
2023-08-08,1,22,25,1.2,0,30.0
2023-08-08,1,23,27,0.9,0,24.3
2023-08-08,1,24,16,6.5,0,104.0
2023-08-08,1,25,25,3.8,0,95.0
2023-08-08,2,1,67,0.99,0,66.33
2023-08-08,2,2,59,1.49,0,87.91
2023-08-08,2,3,30,3.2,0,96.0
2023-08-08,2,4,57,1.1,0,62.7
2023-08-08,2,5,31,2.1,0,65.1
2023-08-08,2,6,46,0.8,0,36.8
2023-08-08,2,7,52,1.8,0,93.6
2023-08-08,2,8,47,1.2,0,56.4
2023-08-08,2,9,85,1.5,0,127.5
2023-08-08,2,10,37,1.9,0,70.3
2023-08-08,2,11,34,0.9,0,30.6
2023-08-08,2,12,31,2.3,0,71.3
2023-08-08,2,13,56,3.5,0,196.0
2023-08-08,2,14,39,4.2,0,163.8
2023-08-08,2,15,30,4.8,0,144.0
2023-08-08,2,16,148,0.5,0,74.0
2023-08-08,2,17,100,1.6,0,160.0
2023-08-08,2,18,64,1.8,0,115.2
2023-08-08,2,19,51,4.5,0,229.5
2023-08-08,2,20,64,1.3,0,83.2
2023-08-08,2,21,20,4.9,0,98.0
2023-08-08,2,22,31,1.2,0,37.2
2023-08-08,2,23,41,0.9,0,36.9
2023-08-08,2,24,18,6.5,0,117.0
2023-08-08,2,25,24,3.8,0,91.2
2023-08-08,3,1,71,0.99,0,70.29
2023-08-08,3,2,62,1.49,0,92.38
2023-08-08,3,3,27,3.2,0,86.4
2023-08-08,3,4,62,1.1,0,68.2
2023-08-08,3,5,23,2.1,0,48.3
2023-08-08,3,6,35,0.8,0,28.0
2023-08-08,3,7,58,1.8,0,104.4
2023-08-08,3,8,41,1.2,0,49.2
2023-08-08,3,9,84,1.5,0,126.0
2023-08-08,3,10,48,1.9,0,91.2
2023-08-08,3,11,42,0.9,0,37.8
2023-08-08,3,12,26,2.3,0,59.8
2023-08-08,3,13,46,3.5,0,161.0
2023-08-08,3,14,42,4.2,0,176.4
2023-08-08,3,15,25,4.8,0,120.0
2023-08-08,3,16,109,0.5,0,54.5
2023-08-08,3,17,94,1.6,0,150.4
2023-08-08,3,18,80,1.8,0,144.0
2023-08-08,3,19,54,4.5,0,243.0
2023-08-08,3,20,54,1.3,0,70.2
2023-08-08,3,21,28,4.9,0,137.2
2023-08-08,3,22,32,1.2,0,38.4
2023-08-08,3,23,48,0.9,0,43.2
2023-08-08,3,24,18,6.5,0,117.0
2023-08-08,3,25,24,3.8,0,91.2
2023-08-08,4,1,64,0.99,0,63.36
2023-08-08,4,2,38,1.49,0,56.62
2023-08-08,4,3,31,3.2,0,99.2
2023-08-08,4,4,80,1.1,0,88.0
2023-08-08,4,5,23,2.1,0,48.3
2023-08-08,4,6,40,0.8,0,32.0
2023-08-08,4,7,59,1.8,0,106.2
2023-08-08,4,8,54,1.2,0,64.8
2023-08-08,4,9,91,1.5,0,136.5
2023-08-08,4,10,49,1.9,0,93.1
2023-08-08,4,11,51,0.9,0,45.9
2023-08-08,4,12,26,2.3,0,59.8
2023-08-08,4,13,55,3.5,0,192.5
2023-08-08,4,14,46,4.2,0,193.2
2023-08-08,4,15,30,4.8,0,144.0
2023-08-08,4,16,118,0.5,0,59.0
2023-08-08,4,17,106,1.6,0,169.6
2023-08-08,4,18,65,1.8,0,117.0
2023-08-08,4,19,56,4.5,0,252.0
2023-08-08,4,20,53,1.3,0,68.9
2023-08-08,4,21,21,4.9,0,102.9
2023-08-08,4,22,32,1.2,0,38.4
2023-08-08,4,23,41,0.9,0,36.9
2023-08-08,4,24,14,6.5,0,91.0
2023-08-08,4,25,21,3.8,0,79.8
2023-08-08,5,1,56,0.99,0,55.44
2023-08-08,5,2,48,1.49,0,71.52
2023-08-08,5,3,24,3.2,0,76.8
2023-08-08,5,4,57,1.1,0,62.7
2023-08-08,5,5,32,2.1,0,67.2
2023-08-08,5,6,51,0.8,0,40.8
2023-08-08,5,7,54,1.8,0,97.2
2023-08-08,5,8,60,1.2,0,72.0
2023-08-08,5,9,93,1.5,0,139.5
2023-08-08,5,10,44,1.9,0,83.6
2023-08-08,5,11,37,0.9,0,33.3
2023-08-08,5,12,37,2.3,0,85.1
2023-08-08,5,13,44,3.5,0,154.0
2023-08-08,5,14,39,4.2,0,163.8
2023-08-08,5,15,27,4.8,0,129.6
2023-08-08,5,16,174,0.5,0,87.0
2023-08-08,5,17,105,1.6,0,168.0
2023-08-08,5,18,104,1.8,0,187.2
2023-08-08,5,19,67,4.5,0,301.5
2023-08-08,5,20,102,1.3,0,132.6
2023-08-08,5,21,16,4.9,0,78.4
2023-08-08,5,22,30,1.2,0,36.0
2023-08-08,5,23,24,0.9,0,21.6
2023-08-08,5,24,13,6.5,0,84.5
2023-08-08,5,25,26,3.8,0,98.8
2023-08-09,1,1,61,0.99,0,60.39
2023-08-09,1,2,56,1.49,0,83.44
2023-08-09,1,3,30,3.2,0,96.0
2023-08-09,1,4,65,1.1,0,71.5
2023-08-09,1,5,35,2.1,0,73.5
2023-08-09,1,6,52,0.8,0,41.6
2023-08-09,1,7,48,1.8,0,86.4
2023-08-09,1,8,48,1.2,0,57.6
2023-08-09,1,9,58,1.5,0,87.0
2023-08-09,1,10,52,1.9,0,98.8
2023-08-09,1,11,38,0.9,0,34.2
2023-08-09,1,12,34,2.3,0,78.2
2023-08-09,1,13,55,3.5,0,192.5
2023-08-09,1,14,50,4.2,0,210.0
2023-08-09,1,15,30,4.8,0,144.0
2023-08-09,1,16,158,0.5,0,79.0
2023-08-09,1,17,83,1.6,0,132.8
2023-08-09,1,18,67,1.8,0,120.6
2023-08-09,1,19,56,4.5,0,252.0
2023-08-09,1,20,66,1.3,0,85.8
2023-08-09,1,21,23,4.9,0,112.7
2023-08-09,1,22,31,1.2,0,37.2
2023-08-09,1,23,34,0.9,0,30.6
2023-08-09,1,24,20,6.5,0,130.0
2023-08-09,1,25,22,3.8,0,83.6
2023-08-09,2,1,82,0.99,0,81.18
2023-08-09,2,2,60,1.49,0,89.4
2023-08-09,2,3,30,3.2,0,96.0
2023-08-09,2,4,66,1.1,0,72.6
2023-08-09,2,5,39,2.1,0,81.9
2023-08-09,2,6,50,0.8,0,40.0
2023-08-09,2,7,54,1.8,0,97.2
2023-08-09,2,8,55,1.2,0,66.0
2023-08-09,2,9,58,1.5,0,87.0
2023-08-09,2,10,58,1.9,0,110.2
2023-08-09,2,11,33,0.9,0,29.7
2023-08-09,2,12,30,2.3,0,69.0
2023-08-09,2,13,53,3.5,0,185.5
2023-08-09,2,14,50,4.2,0,210.0
2023-08-09,2,15,36,4.8,0,172.8
2023-08-09,2,16,147,0.5,0,73.5
2023-08-09,2,17,126,1.6,0,201.6
2023-08-09,2,18,65,1.8,0,117.0
2023-08-09,2,19,45,4.5,0,202.5
2023-08-09,2,20,54,1.3,0,70.2
2023-08-09,2,21,23,4.9,0,112.7
2023-08-09,2,22,26,1.2,0,31.2
2023-08-09,2,23,34,0.9,0,30.6
2023-08-09,2,24,18,6.5,0,117.0
2023-08-09,2,25,21,3.8,0,79.8
2023-08-09,3,1,51,0.99,0,50.49
2023-08-09,3,2,44,1.49,0,65.56
2023-08-09,3,3,27,3.2,0,86.4
2023-08-09,3,4,64,1.1,0,70.4
2023-08-09,3,5,32,2.1,0,67.2
2023-08-09,3,6,41,0.8,0,32.8
2023-08-09,3,7,55,1.8,0,99.0
2023-08-09,3,8,53,1.2,0,63.6
2023-08-09,3,9,85,1.5,0,127.5
2023-08-09,3,10,47,1.9,0,89.3
2023-08-09,3,11,42,0.9,0,37.8
2023-08-09,3,12,33,2.3,0,75.9
2023-08-09,3,13,46,3.5,0,161.0
2023-08-09,3,14,46,4.2,0,193.2
2023-08-09,3,15,20,4.8,0,96.0
2023-08-09,3,16,150,0.5,0,75.0
2023-08-09,3,17,98,1.6,0,156.8
2023-08-09,3,18,75,1.8,0,135.0
2023-08-09,3,19,35,4.5,0,157.5
2023-08-09,3,20,63,1.3,0,81.9
2023-08-09,3,21,22,4.9,0,107.8
2023-08-09,3,22,40,1.2,0,48.0
2023-08-09,3,23,40,0.9,0,36.0
2023-08-09,3,24,20,6.5,0,130.0
2023-08-09,3,25,27,3.8,0,102.6
2023-08-09,4,1,62,0.99,0,61.38
2023-08-09,4,2,40,1.49,0,59.6
2023-08-09,4,3,28,3.2,0,89.6
2023-08-09,4,4,52,1.1,0,57.2
2023-08-09,4,5,44,2.1,0,92.4
2023-08-09,4,6,50,0.8,0,40.0
2023-08-09,4,7,66,1.8,0,118.8
2023-08-09,4,8,42,1.2,0,50.4
2023-08-09,4,9,86,1.5,0,129.0
2023-08-09,4,10,50,1.9,0,95.0
2023-08-09,4,11,49,0.9,0,44.1
2023-08-09,4,12,29,2.3,0,66.7
2023-08-09,4,13,52,3.5,0,182.0
2023-08-09,4,14,43,4.2,0,180.6
2023-08-09,4,15,24,4.8,0,115.2
2023-08-09,4,16,116,0.5,0,58.0
2023-08-09,4,17,93,1.6,0,148.8
2023-08-09,4,18,94,1.8,0,169.2
2023-08-09,4,19,53,4.5,0,238.5
2023-08-09,4,20,67,1.3,0,87.1
2023-08-09,4,21,19,4.9,0,93.1
2023-08-09,4,22,36,1.2,0,43.2
2023-08-09,4,23,40,0.9,0,36.0
2023-08-09,4,24,19,6.5,0,123.5
2023-08-09,4,25,30,3.8,0,114.0
2023-08-09,5,1,72,0.99,0,71.28
2023-08-09,5,2,39,1.49,0,58.11
2023-08-09,5,3,24,3.2,0,76.8
2023-08-09,5,4,65,1.1,0,71.5
2023-08-09,5,5,40,2.1,0,84.0
2023-08-09,5,6,39,0.8,0,31.2
2023-08-09,5,7,52,1.8,0,93.6
2023-08-09,5,8,57,1.2,0,68.4
2023-08-09,5,9,76,1.5,0,114.0
2023-08-09,5,10,52,1.9,0,98.8
2023-08-09,5,11,34,0.9,0,30.6
2023-08-09,5,12,31,2.3,0,71.3
2023-08-09,5,13,43,3.5,0,150.5
2023-08-09,5,14,33,4.2,0,138.6
2023-08-09,5,15,33,4.8,0,158.4
2023-08-09,5,16,217,0.5,0,108.5
2023-08-09,5,17,138,1.6,0,220.8
2023-08-09,5,18,93,1.8,0,167.4
2023-08-09,5,19,86,4.5,0,387.0
2023-08-09,5,20,82,1.3,0,106.6
2023-08-09,5,21,25,4.9,0,122.5
2023-08-09,5,22,39,1.2,0,46.8
2023-08-09,5,23,35,0.9,0,31.5
2023-08-09,5,24,16,6.5,0,104.0
2023-08-09,5,25,32,3.8,0,121.6
2023-08-10,1,1,55,0.99,0,54.45
2023-08-10,1,2,49,1.49,0,73.01
2023-08-10,1,3,25,3.2,0,80.0
2023-08-10,1,4,67,1.1,0,73.7
2023-08-10,1,5,34,2.1,0,71.4
2023-08-10,1,6,52,0.8,0,41.6
2023-08-10,1,7,67,1.8,0,120.6
2023-08-10,1,8,60,1.2,0,72.0
2023-08-10,1,9,75,1.5,0,112.5
2023-08-10,1,10,51,1.9,0,96.9
2023-08-10,1,11,48,0.9,0,43.2
2023-08-10,1,12,26,2.3,0,59.8
2023-08-10,1,13,36,3.5,0,126.0
2023-08-10,1,14,53,4.2,0,222.6
2023-08-10,1,15,30,4.8,0,144.0
2023-08-10,1,16,142,0.5,0,71.0
2023-08-10,1,17,109,1.6,0,174.4
2023-08-10,1,18,69,1.8,0,124.2
2023-08-10,1,19,47,4.5,0,211.5
2023-08-10,1,20,56,1.3,0,72.8
2023-08-10,1,21,26,4.9,0,127.4
2023-08-10,1,22,24,1.2,0,28.8
2023-08-10,1,23,35,0.9,0,31.5
2023-08-10,1,24,21,6.5,0,136.5
2023-08-10,1,25,22,3.8,0,83.6
2023-08-10,2,1,70,0.99,0,69.3
2023-08-10,2,2,44,1.49,0,65.56
2023-08-10,2,3,35,3.2,0,112.0
2023-08-10,2,4,53,1.1,0,58.3
2023-08-10,2,5,27,2.1,0,56.7
2023-08-10,2,6,41,0.8,0,32.8
2023-08-10,2,7,53,1.8,0,95.4
2023-08-10,2,8,41,1.2,0,49.2
2023-08-10,2,9,86,1.5,0,129.0
2023-08-10,2,10,33,1.9,0,62.7
2023-08-10,2,11,39,0.9,0,35.1
2023-08-10,2,12,28,2.3,0,64.4
2023-08-10,2,13,50,3.5,0,175.0
2023-08-10,2,14,47,4.2,0,197.4
2023-08-10,2,15,27,4.8,0,129.6
2023-08-10,2,16,173,0.5,0,86.5
2023-08-10,2,17,89,1.6,0,142.4
2023-08-10,2,18,59,1.8,0,106.2
2023-08-10,2,19,51,4.5,0,229.5
2023-08-10,2,20,72,1.3,0,93.6
2023-08-10,2,21,24,4.9,0,117.6
2023-08-10,2,22,38,1.2,0,45.6
2023-08-10,2,23,42,0.9,0,37.8
2023-08-10,2,24,16,6.5,0,104.0
2023-08-10,2,25,29,3.8,0,110.2
2023-08-10,3,1,67,0.99,0,66.33
2023-08-10,3,2,62,1.49,0,92.38
2023-08-10,3,3,29,3.2,0,92.8
2023-08-10,3,4,81,1.1,0,89.1
2023-08-10,3,5,36,2.1,0,75.6
2023-08-10,3,6,48,0.8,0,38.4
2023-08-10,3,7,48,1.8,0,86.4
2023-08-10,3,8,59,1.2,0,70.8
2023-08-10,3,9,69,1.5,0,103.5
2023-08-10,3,10,43,1.9,0,81.7
2023-08-10,3,11,41,0.9,0,36.9
2023-08-10,3,12,24,2.3,0,55.2
2023-08-10,3,13,63,3.5,0,220.5
2023-08-10,3,14,45,4.2,0,189.0
2023-08-10,3,15,24,4.8,0,115.2
2023-08-10,3,16,144,0.5,0,72.0
2023-08-10,3,17,88,1.6,0,140.8
2023-08-10,3,18,76,1.8,0,136.8
2023-08-10,3,19,60,4.5,0,270.0
2023-08-10,3,20,77,1.3,0,100.1
2023-08-10,3,21,23,4.9,0,112.7
2023-08-10,3,22,31,1.2,0,37.2
2023-08-10,3,23,37,0.9,0,33.3
2023-08-10,3,24,18,6.5,0,117.0
2023-08-10,3,25,30,3.8,0,114.0
2023-08-10,4,1,70,0.99,0,69.3
2023-08-10,4,2,41,1.49,0,61.09
2023-08-10,4,3,23,3.2,0,73.6
2023-08-10,4,4,56,1.1,0,61.6
2023-08-10,4,5,34,2.1,0,71.4
2023-08-10,4,6,44,0.8,0,35.2
2023-08-10,4,7,68,1.8,0,122.4
2023-08-10,4,8,58,1.2,0,69.6
2023-08-10,4,9,78,1.5,0,117.0
2023-08-10,4,10,48,1.9,0,91.2
2023-08-10,4,11,40,0.9,0,36.0
2023-08-10,4,12,36,2.3,0,82.8
2023-08-10,4,13,42,3.5,0,147.0
2023-08-10,4,14,47,4.2,0,197.4
2023-08-10,4,15,24,4.8,0,115.2
2023-08-10,4,16,168,0.5,0,84.0
2023-08-10,4,17,94,1.6,0,150.4
2023-08-10,4,18,95,1.8,0,171.0
2023-08-10,4,19,72,4.5,0,324.0
2023-08-10,4,20,64,1.3,0,83.2
2023-08-10,4,21,21,4.9,0,102.9
2023-08-10,4,22,36,1.2,0,43.2
2023-08-10,4,23,36,0.9,0,32.4
2023-08-10,4,24,18,6.5,0,117.0
2023-08-10,4,25,20,3.8,0,76.0
2023-08-10,5,1,61,0.99,0,60.39
2023-08-10,5,2,46,1.49,0,68.54
2023-08-10,5,3,29,3.2,0,92.8
2023-08-10,5,4,64,1.1,0,70.4
2023-08-10,5,5,39,2.1,0,81.9
2023-08-10,5,6,54,0.8,0,43.2
2023-08-10,5,7,58,1.8,0,104.4
2023-08-10,5,8,51,1.2,0,61.2
2023-08-10,5,9,83,1.5,0,124.5
2023-08-10,5,10,44,1.9,0,83.6
2023-08-10,5,11,42,0.9,0,37.8
2023-08-10,5,12,27,2.3,0,62.1
2023-08-10,5,13,65,3.5,0,227.5
2023-08-10,5,14,53,4.2,0,222.6
2023-08-10,5,15,30,4.8,0,144.0
2023-08-10,5,16,156,0.5,0,78.0
2023-08-10,5,17,151,1.6,0,241.6
2023-08-10,5,18,111,1.8,0,199.8
2023-08-10,5,19,74,4.5,0,333.0
2023-08-10,5,20,69,1.3,0,89.7
2023-08-10,5,21,20,4.9,0,98.0
2023-08-10,5,22,34,1.2,0,40.8
2023-08-10,5,23,39,0.9,0,35.1
2023-08-10,5,24,17,6.5,0,110.5
2023-08-10,5,25,25,3.8,0,95.0
2023-08-11,1,1,96,0.99,0,95.04
2023-08-11,1,2,56,1.49,0,83.44
2023-08-11,1,3,33,3.2,0,105.6
2023-08-11,1,4,76,1.1,0,83.6
2023-08-11,1,5,34,2.1,0,71.4
2023-08-11,1,6,55,0.8,0,44.0
2023-08-11,1,7,63,1.8,0,113.4
2023-08-11,1,8,65,1.2,0,78.0
2023-08-11,1,9,87,1.5,0,130.5
2023-08-11,1,10,72,1.9,0,136.8
2023-08-11,1,11,37,0.9,0,33.3
2023-08-11,1,12,37,2.3,0,85.1
2023-08-11,1,13,73,3.5,0,255.5
2023-08-11,1,14,49,4.2,0,205.8
2023-08-11,1,15,39,4.8,0,187.2
2023-08-11,1,16,187,0.5,0,93.5
2023-08-11,1,17,103,1.6,0,164.8
2023-08-11,1,18,84,1.8,0,151.2
2023-08-11,1,19,64,4.5,0,288.0
2023-08-11,1,20,84,1.3,0,109.2
2023-08-11,1,21,30,4.9,0,147.0
2023-08-11,1,22,42,1.2,0,50.4
2023-08-11,1,23,42,0.9,0,37.8
2023-08-11,1,24,19,6.5,0,123.5
2023-08-11,1,25,35,3.8,0,133.0
2023-08-11,2,1,81,0.99,0,80.19
2023-08-11,2,2,49,1.49,0,73.01
2023-08-11,2,3,32,3.2,0,102.4
2023-08-11,2,4,76,1.1,0,83.6
2023-08-11,2,5,47,2.1,0,98.7
2023-08-11,2,6,46,0.8,0,36.8
2023-08-11,2,7,58,1.8,0,104.4
2023-08-11,2,8,66,1.2,0,79.2
2023-08-11,2,9,101,1.5,0,151.5
2023-08-11,2,10,65,1.9,0,123.5
2023-08-11,2,11,58,0.9,0,52.2
2023-08-11,2,12,34,2.3,0,78.2
2023-08-11,2,13,67,3.5,0,234.5
2023-08-11,2,14,54,4.2,0,226.8
2023-08-11,2,15,42,4.8,0,201.6
2023-08-11,2,16,205,0.5,0,102.5
2023-08-11,2,17,128,1.6,0,204.8
2023-08-11,2,18,91,1.8,0,163.8
2023-08-11,2,19,72,4.5,0,324.0
2023-08-11,2,20,77,1.3,0,100.1
2023-08-11,2,21,34,4.9,0,166.6
2023-08-11,2,22,44,1.2,0,52.8
2023-08-11,2,23,43,0.9,0,38.7
2023-08-11,2,24,22,6.5,0,143.0
2023-08-11,2,25,28,3.8,0,106.4
2023-08-11,3,1,77,0.99,0,76.23
2023-08-11,3,2,60,1.49,0,89.4
2023-08-11,3,3,33,3.2,0,105.6
2023-08-11,3,4,62,1.1,0,68.2
2023-08-11,3,5,42,2.1,0,88.2
2023-08-11,3,6,41,0.8,0,32.8
2023-08-11,3,7,70,1.8,0,126.0
2023-08-11,3,8,74,1.2,0,88.8
2023-08-11,3,9,88,1.5,0,132.0
2023-08-11,3,10,47,1.9,0,89.3
2023-08-11,3,11,41,0.9,0,36.9
2023-08-11,3,12,38,2.3,0,87.4
2023-08-11,3,13,71,3.5,0,248.5
2023-08-11,3,14,52,4.2,0,218.4
2023-08-11,3,15,33,4.8,0,158.4
2023-08-11,3,16,183,0.5,0,91.5
2023-08-11,3,17,119,1.6,0,190.4
2023-08-11,3,18,89,1.8,0,160.2
2023-08-11,3,19,77,4.5,0,346.5
2023-08-11,3,20,65,1.3,0,84.5
2023-08-11,3,21,24,4.9,0,117.6
2023-08-11,3,22,38,1.2,0,45.6
2023-08-11,3,23,39,0.9,0,35.1
2023-08-11,3,24,20,6.5,0,130.0
2023-08-11,3,25,30,3.8,0,114.0
2023-08-11,4,1,71,0.99,0,70.29
2023-08-11,4,2,67,1.49,0,99.83
2023-08-11,4,3,39,3.2,0,124.8
2023-08-11,4,4,90,1.1,0,99.0
2023-08-11,4,5,47,2.1,0,98.7
2023-08-11,4,6,56,0.8,0,44.8
2023-08-11,4,7,52,1.8,0,93.6
2023-08-11,4,8,55,1.2,0,66.0
2023-08-11,4,9,123,1.5,0,184.5
2023-08-11,4,10,48,1.9,0,91.2
2023-08-11,4,11,62,0.9,0,55.8
2023-08-11,4,12,35,2.3,0,80.5
2023-08-11,4,13,38,3.5,0,133.0
2023-08-11,4,14,57,4.2,0,239.4
2023-08-11,4,15,36,4.8,0,172.8
2023-08-11,4,16,151,0.5,0,75.5
2023-08-11,4,17,134,1.6,0,214.4
2023-08-11,4,18,70,1.8,0,126.0
2023-08-11,4,19,57,4.5,0,256.5
2023-08-11,4,20,73,1.3,0,94.9
2023-08-11,4,21,26,4.9,0,127.4
2023-08-11,4,22,43,1.2,0,51.6
2023-08-11,4,23,45,0.9,0,40.5
2023-08-11,4,24,18,6.5,0,117.0
2023-08-11,4,25,35,3.8,0,133.0
2023-08-11,5,1,90,0.99,0,89.1
2023-08-11,5,2,42,1.49,0,62.58
2023-08-11,5,3,34,3.2,0,108.8
2023-08-11,5,4,64,1.1,0,70.4
2023-08-11,5,5,34,2.1,0,71.4
2023-08-11,5,6,65,0.8,0,52.0
2023-08-11,5,7,55,1.8,0,99.0
2023-08-11,5,8,70,1.2,0,84.0
2023-08-11,5,9,94,1.5,0,141.0
2023-08-11,5,10,67,1.9,0,127.3
2023-08-11,5,11,44,0.9,0,39.6
2023-08-11,5,12,28,2.3,0,64.4
2023-08-11,5,13,67,3.5,0,234.5
2023-08-11,5,14,51,4.2,0,214.2
2023-08-11,5,15,48,4.8,0,230.4
2023-08-11,5,16,261,0.5,0,130.5
2023-08-11,5,17,157,1.6,0,251.2
2023-08-11,5,18,117,1.8,0,210.6
2023-08-11,5,19,80,4.5,0,360.0
2023-08-11,5,20,105,1.3,0,136.5
2023-08-11,5,21,29,4.9,0,142.1
2023-08-11,5,22,41,1.2,0,49.2
2023-08-11,5,23,46,0.9,0,41.4
2023-08-11,5,24,21,6.5,0,136.5
2023-08-11,5,25,27,3.8,0,102.6
2023-08-12,1,1,93,0.99,0,92.07
2023-08-12,1,2,57,1.49,0,84.93
2023-08-12,1,3,39,3.2,0,124.8
2023-08-12,1,4,96,1.1,0,105.6
2023-08-12,1,5,59,2.1,0,123.9
2023-08-12,1,6,52,0.8,0,41.6
2023-08-12,1,7,73,1.8,0,131.4
2023-08-12,1,8,69,1.2,0,82.8
2023-08-12,1,9,81,1.5,0,121.5
2023-08-12,1,10,63,1.9,0,119.7
2023-08-12,1,11,59,0.9,0,53.1
2023-08-12,1,12,37,2.3,0,85.1
2023-08-12,1,13,61,3.5,0,213.5
2023-08-12,1,14,67,4.2,0,281.4
2023-08-12,1,15,45,4.8,0,216.0
2023-08-12,1,16,203,0.5,0,101.5
2023-08-12,1,17,113,1.6,0,180.8
2023-08-12,1,18,105,1.8,0,189.0
2023-08-12,1,19,72,4.5,0,324.0
2023-08-12,1,20,89,1.3,0,115.7
2023-08-12,1,21,36,4.9,0,176.4
2023-08-12,1,22,42,1.2,0,50.4
2023-08-12,1,23,40,0.9,0,36.0
2023-08-12,1,24,25,6.5,0,162.5
2023-08-12,1,25,34,3.8,0,129.2
2023-08-12,2,1,111,0.99,0,109.89
2023-08-12,2,2,76,1.49,0,113.24
2023-08-12,2,3,48,3.2,0,153.6
2023-08-12,2,4,74,1.1,0,81.4
2023-08-12,2,5,46,2.1,0,96.6
2023-08-12,2,6,58,0.8,0,46.4
2023-08-12,2,7,69,1.8,0,124.2
2023-08-12,2,8,68,1.2,0,81.6
2023-08-12,2,9,99,1.5,0,148.5
2023-08-12,2,10,65,1.9,0,123.5
2023-08-12,2,11,51,0.9,0,45.9
2023-08-12,2,12,32,2.3,0,73.6
2023-08-12,2,13,84,3.5,0,294.0
2023-08-12,2,14,69,4.2,0,289.8
2023-08-12,2,15,40,4.8,0,192.0
2023-08-12,2,16,187,0.5,0,93.5
2023-08-12,2,17,133,1.6,0,212.8
2023-08-12,2,18,108,1.8,0,194.4
2023-08-12,2,19,77,4.5,0,346.5
2023-08-12,2,20,80,1.3,0,104.0
2023-08-12,2,21,42,4.9,0,205.8
2023-08-12,2,22,45,1.2,0,54.0
2023-08-12,2,23,50,0.9,0,45.0
2023-08-12,2,24,21,6.5,0,136.5
2023-08-12,2,25,41,3.8,0,155.8
2023-08-12,3,1,77,0.99,0,76.23
2023-08-12,3,2,68,1.49,0,101.32
2023-08-12,3,3,29,3.2,0,92.8
2023-08-12,3,4,67,1.1,0,73.7
2023-08-12,3,5,46,2.1,0,96.6
2023-08-12,3,6,65,0.8,0,52.0
2023-08-12,3,7,82,1.8,0,147.6
2023-08-12,3,8,72,1.2,0,86.4
2023-08-12,3,9,97,1.5,0,145.5
2023-08-12,3,10,60,1.9,0,114.0
2023-08-12,3,11,57,0.9,0,51.3
2023-08-12,3,12,42,2.3,0,96.6
2023-08-12,3,13,67,3.5,0,234.5
2023-08-12,3,14,65,4.2,0,273.0
2023-08-12,3,15,36,4.8,0,172.8
2023-08-12,3,16,153,0.5,0,76.5
2023-08-12,3,17,129,1.6,0,206.4
2023-08-12,3,18,106,1.8,0,190.8
2023-08-12,3,19,68,4.5,0,306.0
2023-08-12,3,20,95,1.3,0,123.5
2023-08-12,3,21,35,4.9,0,171.5
2023-08-12,3,22,33,1.2,0,39.6
2023-08-12,3,23,61,0.9,0,54.9
2023-08-12,3,24,16,6.5,0,104.0
2023-08-12,3,25,49,3.8,0,186.2
2023-08-12,4,1,77,0.99,0,76.23
2023-08-12,4,2,64,1.49,0,95.36
2023-08-12,4,3,37,3.2,0,118.4
2023-08-12,4,4,83,1.1,0,91.3
2023-08-12,4,5,46,2.1,0,96.6
2023-08-12,4,6,63,0.8,0,50.4
2023-08-12,4,7,99,1.8,0,178.2
2023-08-12,4,8,72,1.2,0,86.4
2023-08-12,4,9,84,1.5,0,126.0
2023-08-12,4,10,64,1.9,0,121.6
2023-08-12,4,11,55,0.9,0,49.5
2023-08-12,4,12,39,2.3,0,89.7
2023-08-12,4,13,77,3.5,0,269.5
2023-08-12,4,14,57,4.2,0,239.4
2023-08-12,4,15,36,4.8,0,172.8
2023-08-12,4,16,193,0.5,0,96.5
2023-08-12,4,17,92,1.6,0,147.2
2023-08-12,4,18,100,1.8,0,180.0
2023-08-12,4,19,83,4.5,0,373.5
2023-08-12,4,20,93,1.3,0,120.9
2023-08-12,4,21,28,4.9,0,137.2
2023-08-12,4,22,44,1.2,0,52.8
2023-08-12,4,23,50,0.9,0,45.0
2023-08-12,4,24,22,6.5,0,143.0
2023-08-12,4,25,44,3.8,0,167.2
2023-08-12,5,1,82,0.99,0,81.18
2023-08-12,5,2,69,1.49,0,102.81
2023-08-12,5,3,33,3.2,0,105.6
2023-08-12,5,4,90,1.1,0,99.0
2023-08-12,5,5,41,2.1,0,86.1
2023-08-12,5,6,59,0.8,0,47.2
2023-08-12,5,7,74,1.8,0,133.2
2023-08-12,5,8,78,1.2,0,93.6
2023-08-12,5,9,110,1.5,0,165.0
2023-08-12,5,10,66,1.9,0,125.4
2023-08-12,5,11,74,0.9,0,66.6
