user_id,course_id,rating,progress_pct,sessions,session_duration,completed
U0062,C023,5.0,100.0,10,71.6,1
U0062,C020,3.2,72.2,2,50.2,0
U0062,C032,5.0,100.0,3,43.5,1
U0062,C021,5.0,100.0,5,23.0,1
U0062,C027,5.0,100.0,4,26.0,1
U0062,C006,5.0,100.0,6,58.4,1
U0062,C024,5.0,100.0,9,79.8,1
U0062,C008,4.5,100.0,5,14.2,1
U0062,C025,4.0,100.0,8,48.4,1
U0062,C004,4.3,100.0,11,39.7,1
U0062,C005,5.0,100.0,8,84.7,1
U0062,C041,5.0,100.0,11,66.9,1
U0062,C028,5.0,100.0,6,51.3,1
U0063,C037,5.0,100.0,6,82.4,1
U0063,C046,5.0,100.0,11,21.8,1
U0063,C038,4.8,100.0,5,45.0,1
U0063,C008,4.5,100.0,9,85.7,1
U0064,C004,2.8,62.0,8,73.3,0
U0064,C016,5.0,100.0,6,21.0,1
U0064,C006,4.1,100.0,7,33.0,1
U0064,C009,5.0,100.0,1,76.4,1
U0064,C007,5.0,100.0,2,65.7,1
U0064,C015,3.3,21.1,1,66.4,0
U0064,C026,4.2,100.0,4,45.9,1
U0064,C012,5.0,100.0,10,10.4,1
U0064,C002,4.2,100.0,8,16.3,1
U0064,C031,4.7,100.0,2,30.5,1
U0064,C014,5.0,100.0,9,76.8,1
U0064,C010,3.8,100.0,3,53.9,1
U0064,C020,4.5,100.0,4,68.2,1
U0065,C007,4.3,100.0,7,61.1,1
U0065,C044,4.1,100.0,10,59.8,1
U0065,C013,4.4,100.0,5,15.0,1
U0065,C024,4.6,100.0,11,76.9,1
U0065,C002,5.0,100.0,7,50.0,1
U0065,C021,4.2,100.0,5,52.9,1
U0065,C015,5.0,100.0,5,60.6,1
U0066,C018,4.6,100.0,7,79.9,1
U0066,C004,3.5,100.0,7,13.5,1
U0066,C023,4.0,100.0,6,41.0,1
U0066,C013,5.0,100.0,10,39.9,1
U0066,C015,4.9,100.0,11,69.8,1
U0066,C009,4.4,100.0,11,38.6,1
U0066,C041,4.0,100.0,3,15.4,1
U0066,C039,4.3,100.0,3,29.3,1
U0066,C007,4.0,100.0,10,62.6,1
U0066,C011,4.7,100.0,5,18.3,1
U0066,C002,4.6,100.0,3,56.6,1
U0066,C006,4.7,100.0,5,70.5,1
U0066,C037,5.0,100.0,1,20.7,1
U0066,C001,4.6,100.0,8,38.2,1
U0067,C026,3.8,100.0,11,33.5,1
U0067,C050,3.9,100.0,9,13.5,1
U0067,C038,4.0,100.0,1,26.0,1
U0067,C019,4.9,100.0,7,13.4,1
U0067,C016,3.3,84.7,9,51.2,0
U0067,C028,4.5,100.0,2,89.1,1
U0067,C003,5.0,100.0,2,53.4,1
U0067,C022,5.0,100.0,2,30.3,1
U0067,C020,5.0,100.0,3,70.3,1
U0067,C008,5.0,100.0,8,25.3,1
U0067,C044,3.2,38.6,7,72.5,0
U0068,C041,4.3,100.0,3,37.1,1
U0068,C031,5.0,100.0,7,24.9,1
U0068,C037,4.4,100.0,3,65.4,1
U0068,C035,3.5,100.0,7,39.4,1
U0068,C047,3.5,100.0,7,73.8,1
U0068,C032,2.6,31.3,11,16.6,0
U0068,C034,3.1,44.0,5,44.4,0
U0068,C008,5.0,100.0,2,89.6,1
U0068,C042,4.5,100.0,4,24.4,1
U0069,C005,5.0,100.0,11,59.2,1
U0069,C026,4.5,100.0,7,44.8,1
U0069,C022,4.2,100.0,3,61.2,1
U0069,C010,5.0,100.0,8,73.3,1
U0069,C014,5.0,100.0,4,14.6,1
U0069,C025,3.7,100.0,11,63.7,1
U0069,C008,4.4,100.0,3,42.5,1
U0069,C007,5.0,100.0,6,51.0,1
U0069,C003,5.0,100.0,3,70.0,1
U0069,C028,4.2,100.0,8,22.8,1
U0069,C001,4.1,100.0,6,12.5,1
U0070,C018,5.0,100.0,9,40.6,1
U0070,C049,3.2,55.4,3,58.4,0
U0070,C008,5.0,100.0,5,64.3,1
U0070,C001,5.0,100.0,2,85.9,1
U0070,C003,4.4,100.0,9,39.8,1
U0070,C010,4.6,100.0,5,71.0,1
U0070,C004,3.2,55.9,8,52.4,0
U0070,C006,4.7,100.0,6,41.8,1
U0070,C014,3.5,100.0,8,62.0,1
U0071,C039,5.0,100.0,3,27.2,1
U0071,C037,3.9,100.0,6,59.0,1
U0071,C036,5.0,100.0,6,65.5,1
U0071,C003,3.2,89.9,8,26.0,0
U0071,C043,5.0,100.0,7,20.9,1
U0071,C042,4.8,100.0,3,15.9,1
U0071,C040,4.5,100.0,3,23.8,1
U0071,C020,4.6,100.0,6,67.1,1
U0072,C010,4.2,100.0,8,27.9,1
U0072,C006,4.2,100.0,2,88.8,1
U0072,C026,4.1,100.0,5,73.4,1
U0072,C022,4.1,100.0,11,28.9,1
U0072,C025,4.6,100.0,9,49.5,1
U0072,C046,4.4,100.0,8,38.9,1
U0072,C011,4.1,100.0,11,55.8,1
U0072,C020,3.9,100.0,7,47.4,1
U0072,C003,5.0,100.0,6,88.6,1
U0072,C050,4.7,100.0,1,20.4,1
U0072,C017,4.6,100.0,9,80.7,1
U0073,C022,5.0,100.0,8,64.4,1
U0073,C025,5.0,100.0,9,37.6,1
U0073,C015,4.2,100.0,2,80.2,1
U0073,C020,3.3,72.4,9,61.2,0
U0073,C008,4.9,100.0,7,24.6,1
U0073,C017,4.8,100.0,9,87.3,1
U0073,C027,4.6,100.0,9,44.6,1
U0073,C002,4.6,100.0,5,82.9,1
U0073,C011,5.0,100.0,5,14.4,1
U0073,C014,5.0,100.0,1,19.9,1
U0073,C016,3.9,100.0,7,22.2,1
U0074,C003,4.5,100.0,10,77.7,1
U0074,C045,4.1,100.0,6,30.0,1
U0074,C031,4.6,100.0,7,60.8,1
U0074,C039,5.0,100.0,8,54.1,1
U0074,C040,3.7,100.0,11,20.0,1
U0075,C031,4.5,100.0,6,71.7,1
U0075,C033,4.3,100.0,8,31.2,1
U0075,C037,4.7,100.0,6,26.9,1
U0075,C003,4.0,100.0,1,55.8,1
U0075,C038,4.3,100.0,11,59.4,1
U0075,C034,4.2,100.0,8,12.4,1
U0075,C041,4.6,100.0,8,81.1,1
U0075,C050,3.3,53.6,6,61.4,0
U0075,C036,3.8,100.0,3,34.2,1
U0075,C029,3.3,29.6,11,74.6,0
U0075,C044,4.7,100.0,9,42.5,1
U0076,C043,5.0,100.0,5,88.0,1
U0076,C010,4.1,100.0,5,20.5,1
U0076,C036,4.6,100.0,6,39.6,1
U0076,C038,4.5,100.0,1,54.9,1
U0076,C042,5.0,100.0,1,35.5,1
U0076,C032,3.7,100.0,2,47.3,1
U0076,C039,3.7,100.0,7,31.4,1
U0076,C046,5.0,100.0,2,29.8,1
U0076,C041,4.2,100.0,6,17.7,1
U0076,C006,4.2,100.0,1,33.2,1
U0077,C042,5.0,100.0,11,89.7,1
U0077,C030,4.2,100.0,7,47.3,1
U0077,C038,4.9,100.0,10,80.3,1
U0077,C041,5.0,100.0,2,49.8,1
U0077,C018,5.0,100.0,7,17.2,1
U0077,C039,5.0,100.0,2,41.5,1
U0077,C011,5.0,100.0,6,46.6,1
U0077,C032,3.6,100.0,2,29.3,1
U0078,C018,4.3,100.0,10,42.0,1
U0078,C006,4.6,100.0,5,55.6,1
U0078,C001,4.4,100.0,8,25.6,1
U0078,C005,4.8,100.0,8,54.3,1
U0078,C008,4.6,100.0,9,15.9,1
U0078,C028,4.0,100.0,2,50.3,1
U0078,C025,4.8,100.0,7,71.2,1
U0078,C021,4.1,100.0,1,32.4,1
U0078,C002,4.7,100.0,5,89.1,1
U0078,C015,3.5,100.0,1,64.4,1
U0078,C003,5.0,100.0,11,19.5,1
U0078,C020,4.3,100.0,11,88.0,1
U0078,C007,3.5,100.0,3,41.5,1
U0078,C014,4.2,100.0,10,73.6,1
U0079,C014,4.1,100.0,4,36.2,1
U0079,C006,4.8,100.0,1,59.0,1
U0079,C038,4.0,100.0,10,23.0,1
U0079,C012,5.0,100.0,6,89.2,1
U0079,C027,4.1,100.0,9,69.1,1
U0079,C001,4.2,100.0,7,33.9,1
U0079,C009,4.4,100.0,4,36.9,1
U0079,C011,3.8,100.0,10,76.3,1
U0079,C008,5.0,100.0,8,52.6,1
U0079,C043,5.0,100.0,5,66.7,1
U0079,C045,4.6,100.0,2,34.0,1
U0079,C003,4.4,100.0,3,75.3,1
U0080,C014,3.8,100.0,7,72.6,1
U0080,C034,5.0,100.0,4,72.1,1
U0080,C022,5.0,100.0,11,56.2,1
U0080,C007,4.8,100.0,5,67.7,1
U0080,C025,4.8,100.0,3,56.7,1
U0080,C001,4.4,100.0,5,23.6,1
U0080,C018,5.0,100.0,6,60.3,1
U0080,C008,5.0,100.0,3,59.6,1
U0080,C005,4.1,100.0,10,77.3,1
U0080,C019,4.8,100.0,2,21.8,1
U0081,C019,4.2,100.0,3,42.8,1
U0081,C024,4.6,100.0,9,72.0,1
U0081,C009,3.2,83.6,5,79.8,0
U0081,C018,5.0,100.0,8,68.9,1
U0081,C022,5.0,100.0,6,15.0,1
U0081,C021,5.0,100.0,2,21.0,1
U0081,C008,3.7,100.0,10,26.6,1
U0081,C006,3.1,36.0,7,63.0,0
U0081,C015,3.9,100.0,3,52.0,1
U0081,C003,5.0,100.0,7,35.1,1
U0081,C027,3.3,23.9,8,83.0,0
U0082,C031,3.9,100.0,2,65.2,1
U0082,C041,5.0,100.0,6,49.1,1
U0082,C034,4.0,100.0,8,48.4,1
U0082,C035,4.2,100.0,10,54.8,1
U0082,C005,5.0,100.0,1,84.8,1
U0082,C043,5.0,100.0,4,67.7,1
U0082,C030,5.0,100.0,3,33.0,1
U0082,C004,3.6,100.0,1,55.9,1
U0082,C033,4.2,100.0,9,53.5,1
U0082,C039,5.0,100.0,5,81.7,1
U0083,C015,4.0,100.0,8,26.2,1
U0083,C014,5.0,100.0,5,53.1,1
U0083,C011,4.2,100.0,4,84.6,1
U0083,C040,3.6,100.0,2,65.7,1
U0083,C001,4.8,100.0,7,21.0,1
U0083,C013,5.0,100.0,4,59.3,1
U0083,C020,5.0,100.0,11,56.9,1
U0083,C010,5.0,100.0,7,29.4,1
U0083,C031,3.5,100.0,1,63.6,1
U0083,C016,4.4,100.0,4,52.5,1
U0083,C005,4.9,100.0,10,61.0,1
U0083,C008,4.6,100.0,5,14.2,1
U0083,C024,3.0,43.1,4,67.4,0
U0084,C022,4.6,100.0,5,32.8,1
U0084,C003,5.0,100.0,5,14.7,1
U0084,C029,3.3,71.5,10,62.2,0
U0084,C007,5.0,100.0,9,28.6,1
U0084,C028,3.5,100.0,5,69.1,1
U0084,C016,4.9,100.0,2,78.0,1
U0084,C004,5.0,100.0,9,13.0,1
U0084,C005,5.0,100.0,4,83.7,1
U0084,C026,3.4,43.4,2,77.0,0
U0085,C009,4.8,100.0,8,74.7,1
U0085,C027,4.3,100.0,7,36.5,1
U0085,C016,5.0,100.0,9,68.5,1
U0085,C011,5.0,100.0,4,61.9,1
U0085,C020,4.9,100.0,4,67.5,1
U0085,C005,5.0,100.0,2,11.1,1
U0085,C029,4.5,100.0,1,37.0,1
U0085,C040,4.6,100.0,10,33.6,1
U0085,C002,5.0,100.0,7,64.0,1
U0085,C006,4.5,100.0,1,25.5,1
U0085,C013,5.0,100.0,2,58.9,1
U0085,C008,4.5,100.0,4,61.1,1
U0085,C017,5.0,100.0,7,42.4,1
U0085,C024,5.0,100.0,7,44.2,1
U0086,C014,5.0,100.0,11,45.7,1
U0086,C010,5.0,100.0,1,31.4,1
U0086,C015,5.0,100.0,7,36.4,1
U0086,C019,5.0,100.0,8,56.6,1
U0086,C011,5.0,100.0,5,55.8,1
U0086,C003,4.2,100.0,6,30.9,1
U0086,C016,5.0,100.0,10,38.8,1
U0086,C030,4.0,100.0,3,28.9,1
U0086,C001,4.3,100.0,7,63.4,1
U0086,C005,4.8,100.0,7,47.2,1
U0086,C012,4.3,100.0,1,22.8,1
U0087,C034,3.7,100.0,2,48.3,1
U0087,C048,3.9,100.0,1,46.4,1
U0087,C005,4.5,100.0,8,89.1,1
U0087,C049,4.6,100.0,9,39.9,1
U0087,C044,4.1,100.0,8,66.2,1
U0087,C031,3.8,100.0,11,83.0,1
U0087,C039,5.0,100.0,1,70.6,1
U0087,C045,4.6,100.0,10,74.2,1
U0088,C035,5.0,100.0,4,51.6,1
U0088,C030,4.7,100.0,2,19.3,1
U0088,C004,5.0,100.0,7,26.4,1
U0088,C037,4.1,100.0,7,56.7,1
U0088,C033,4.3,100.0,1,17.3,1
U0088,C043,4.3,100.0,10,50.8,1
U0088,C006,3.1,74.7,10,46.3,0
U0088,C044,4.6,100.0,9,51.1,1
U0088,C029,5.0,100.0,7,46.5,1
U0088,C003,4.1,100.0,2,14.6,1
U0088,C041,5.0,100.0,2,47.0,1
U0089,C005,3.9,100.0,6,12.5,1
U0089,C020,4.3,100.0,8,42.7,1
U0089,C021,4.6,100.0,8,71.5,1
U0089,C027,5.0,100.0,4,71.3,1
U0089,C040,3.6,100.0,1,88.3,1
U0089,C001,4.5,100.0,9,61.7,1
U0089,C024,4.7,100.0,11,43.6,1
U0089,C022,5.0,100.0,11,89.4,1
U0089,C026,4.4,100.0,10,40.6,1
U0089,C016,4.2,100.0,8,79.6,1
U0090,C015,3.9,100.0,4,68.2,1
U0090,C007,3.2,27.8,9,10.3,0
U0090,C002,3.7,100.0,11,11.8,1
U0090,C019,4.5,100.0,6,33.9,1
U0090,C017,5.0,100.0,4,63.9,1
U0090,C003,4.3,100.0,8,53.6,1
U0090,C041,5.0,100.0,6,52.6,1
U0090,C011,4.8,100.0,2,75.9,1
U0091,C004,5.0,100.0,9,29.3,1
U0091,C016,4.5,100.0,5,15.4,1
U0091,C026,4.2,100.0,11,57.5,1
U0091,C003,4.9,100.0,10,45.7,1
U0091,C005,4.5,100.0,5,63.8,1
U0091,C037,4.0,100.0,2,79.8,1
U0091,C001,5.0,100.0,3,29.6,1
U0091,C007,4.2,100.0,10,13.5,1
U0091,C021,3.6,100.0,4,45.1,1
U0092,C039,4.7,100.0,2,80.1,1
U0092,C050,4.0,100.0,10,88.9,1
U0092,C035,4.0,100.0,6,51.7,1
U0092,C009,4.6,100.0,4,43.1,1
U0092,C011,4.2,100.0,6,32.0,1
U0092,C040,5.0,100.0,5,54.5,1
U0092,C030,5.0,100.0,10,57.3,1
U0092,C049,3.4,68.8,11,24.0,0
U0092,C041,4.8,100.0,8,64.3,1
U0092,C048,4.3,100.0,2,54.5,1
U0092,C026,4.8,100.0,10,13.8,1
U0092,C004,3.6,100.0,9,37.6,1
U0093,C042,5.0,100.0,6,34.1,1
U0093,C041,5.0,100.0,9,66.6,1
U0093,C049,3.9,100.0,5,74.5,1
U0093,C045,3.4,83.2,11,55.0,0
U0093,C040,5.0,100.0,8,87.4,1
U0093,C032,5.0,100.0,7,54.6,1
U0093,C050,3.7,100.0,10,20.7,1
U0093,C048,4.2,100.0,5,29.4,1
U0093,C047,3.7,100.0,10,26.3,1
U0093,C030,4.9,100.0,6,61.7,1
U0094,C043,3.6,100.0,7,58.4,1
U0094,C041,3.8,100.0,10,13.2,1
U0094,C037,4.2,100.0,10,15.8,1
U0094,C033,4.9,100.0,8,74.4,1
U0094,C039,4.5,100.0,6,57.0,1
U0094,C044,4.8,100.0,2,63.7,1
U0094,C031,5.0,100.0,3,27.4,1
U0094,C007,3.0,26.7,1,82.6,0
U0094,C034,4.9,100.0,7,34.3,1
U0095,C044,5.0,100.0,3,41.7,1
U0095,C045,4.2,100.0,6,29.1,1
U0095,C039,5.0,100.0,5,35.7,1
U0095,C049,4.5,100.0,6,32.6,1
U0095,C037,4.2,100.0,7,47.3,1
U0095,C043,4.1,100.0,3,61.9,1
U0095,C030,4.5,100.0,11,34.7,1
U0096,C046,4.4,100.0,4,47.6,1
U0096,C008,4.7,100.0,7,77.2,1
U0096,C016,4.6,100.0,10,83.1,1
U0096,C002,4.8,100.0,9,39.7,1
U0096,C020,5.0,100.0,2,43.1,1
U0097,C018,5.0,100.0,6,55.6,1
U0097,C012,5.0,100.0,9,29.7,1
U0097,C020,5.0,100.0,4,54.1,1
U0097,C011,5.0,100.0,5,85.5,1
U0097,C009,4.3,100.0,3,37.0,1
U0097,C005,4.0,100.0,9,71.1,1
U0097,C007,3.8,100.0,7,49.1,1
U0097,C013,5.0,100.0,9,67.9,1
U0097,C041,5.0,100.0,2,69.2,1
U0097,C024,3.8,100.0,5,46.9,1
U0097,C032,5.0,100.0,8,68.6,1
U0098,C014,4.6,100.0,6,77.4,1
U0098,C003,3.6,100.0,11,28.5,1
U0098,C011,4.8,100.0,8,66.6,1
U0098,C020,5.0,100.0,3,10.7,1
U0098,C008,5.0,100.0,8,50.5,1
U0098,C017,5.0,100.0,10,39.9,1
U0098,C001,4.5,100.0,2,59.4,1
U0098,C036,4.3,100.0,9,63.3,1
U0098,C010,4.1,100.0,8,59.3,1
U0098,C019,5.0,100.0,5,48.7,1
U0098,C007,5.0,100.0,1,49.0,1
U0099,C001,4.5,100.0,10,75.2,1
U0099,C027,4.7,100.0,6,31.4,1
U0099,C021,4.8,100.0,6,41.8,1
U0099,C005,5.0,100.0,8,39.8,1
U0099,C040,4.0,100.0,9,42.5,1
U0099,C023,3.7,100.0,9,55.2,1
U0099,C044,4.0,100.0,2,89.2,1
U0099,C010,4.5,100.0,6,28.1,1
U0099,C012,4.7,100.0,11,64.7,1
U0099,C024,4.0,100.0,1,77.8,1
U0099,C025,4.3,100.0,9,62.3,1
U0100,C035,3.9,100.0,8,14.5,1
U0100,C034,4.7,100.0,7,10.8,1
U0100,C001,5.0,100.0,6,23.7,1
U0100,C022,4.6,100.0,1,50.0,1
U0100,C032,4.3,100.0,2,44.7,1
U0100,C007,4.6,100.0,3,72.8,1
U0100,C008,5.0,100.0,1,55.3,1
U0101,C022,5.0,100.0,11,64.8,1
U0101,C001,5.0,100.0,8,32.4,1
U0101,C004,4.9,100.0,5,53.4,1
U0101,C012,4.9,100.0,3,62.6,1
U0101,C020,3.6,100.0,1,24.3,1
U0101,C008,4.4,100.0,3,78.0,1
U0101,C046,4.8,100.0,7,11.3,1
U0101,C010,3.8,100.0,4,26.6,1
U0102,C045,4.3,100.0,4,17.8,1
U0102,C042,2.8,28.6,6,16.1,0
U0102,C037,4.7,100.0,4,58.4,1
U0102,C005,4.1,100.0,10,59.1,1
U0102,C030,4.6,100.0,9,57.6,1
U0102,C039,4.8,100.0,2,87.5,1
U0102,C033,4.2,100.0,5,36.1,1
U0102,C035,4.8,100.0,8,60.7,1
U0102,C006,4.4,100.0,4,72.7,1
U0102,C047,3.6,100.0,3,46.0,1
U0102,C003,4.4,100.0,7,28.3,1
U0102,C002,5.0,100.0,1,54.2,1
U0102,C041,4.7,100.0,4,40.0,1
U0102,C001,5.0,100.0,8,24.9,1
U0103,C042,3.7,100.0,7,17.3,1
U0103,C010,4.7,100.0,8,85.4,1
U0103,C018,4.8,100.0,5,45.6,1
U0103,C005,4.6,100.0,1,70.9,1
U0103,C004,3.9,100.0,11,18.2,1
U0103,C022,4.3,100.0,5,17.0,1
U0103,C002,4.6,100.0,6,44.5,1
U0103,C025,4.6,100.0,5,54.6,1
U0103,C023,4.5,100.0,10,51.0,1
U0103,C007,4.7,100.0,7,18.3,1
U0103,C020,5.0,100.0,8,17.2,1
U0103,C003,3.7,100.0,1,54.3,1
U0103,C034,3.1,57.8,10,72.8,0
U0103,C014,4.8,100.0,4,79.1,1
U0103,C006,3.5,100.0,10,11.0,1
U0104,C007,3.2,31.5,2,21.7,0
U0104,C047,3.5,100.0,4,23.4,1
U0104,C010,4.6,100.0,2,32.1,1
U0104,C004,3.6,100.0,2,34.0,1
U0104,C018,4.9,100.0,2,72.6,1
U0104,C017,4.8,100.0,9,38.9,1
U0104,C011,5.0,100.0,3,85.5,1
U0104,C049,4.8,100.0,3,67.7,1
U0104,C042,5.0,100.0,4,49.7,1
U0104,C003,3.5,100.0,5,59.3,1
U0104,C013,4.7,100.0,9,46.6,1
U0105,C045,3.7,100.0,7,58.3,1
U0105,C025,4.2,100.0,1,65.6,1
U0105,C021,4.6,100.0,8,48.3,1
U0105,C027,5.0,100.0,2,24.2,1
U0105,C006,3.9,100.0,2,41.9,1
U0105,C014,4.3,100.0,8,35.5,1
U0105,C008,4.7,100.0,2,68.8,1
U0105,C007,3.1,60.6,4,87.4,0
U0105,C023,3.7,100.0,8,72.6,1
U0105,C026,5.0,100.0,5,36.1,1
U0106,C005,4.5,100.0,6,45.1,1
U0106,C050,4.4,100.0,10,33.3,1
U0106,C007,3.4,65.4,7,75.5,0
U0106,C006,4.6,100.0,10,73.7,1
U0106,C022,3.0,42.7,9,49.9,0
U0106,C024,4.6,100.0,4,60.7,1
U0106,C003,4.6,100.0,7,29.4,1
U0106,C019,4.0,100.0,8,62.7,1
U0106,C001,4.5,100.0,3,67.2,1
U0106,C008,5.0,100.0,1,73.1,1
U0106,C020,4.7,100.0,6,15.9,1
U0106,C004,4.9,100.0,6,89.3,1
U0107,C016,5.0,100.0,8,71.5,1
U0107,C018,5.0,100.0,1,62.6,1
U0107,C007,3.7,100.0,8,38.4,1
U0107,C017,4.4,100.0,9,61.8,1
U0107,C027,4.3,100.0,7,13.5,1
U0107,C009,4.3,100.0,7,88.7,1
U0107,C006,4.2,100.0,6,64.2,1
U0107,C002,4.9,100.0,11,42.0,1
U0107,C010,4.4,100.0,8,70.2,1
U0108,C050,3.9,100.0,10,39.9,1
U0108,C042,4.9,100.0,8,47.0,1
U0108,C037,4.6,100.0,4,64.4,1
U0108,C044,4.0,100.0,10,65.2,1
U0108,C029,3.8,100.0,11,22.1,1
U0108,C005,4.2,100.0,1,89.8,1
U0108,C039,4.9,100.0,4,48.6,1
U0108,C033,3.1,33.6,7,83.6,0
U0108,C043,4.2,100.0,6,16.9,1
U0109,C050,4.9,100.0,10,48.6,1
U0109,C023,4.0,100.0,7,48.1,1
U0109,C006,5.0,100.0,10,45.1,1
U0109,C025,3.4,65.7,7,35.5,0
U0109,C026,4.3,100.0,1,34.0,1
U0109,C016,5.0,100.0,2,74.8,1
U0109,C012,4.1,100.0,8,19.2,1
U0109,C017,5.0,100.0,5,77.9,1
U0110,C002,5.0,100.0,7,61.2,1
U0110,C023,4.2,100.0,8,44.6,1
U0110,C024,5.0,100.0,1,12.3,1
U0110,C017,3.2,59.1,7,25.8,0
U0110,C046,4.4,100.0,11,57.4,1
U0110,C007,5.0,100.0,1,41.1,1
U0110,C008,5.0,100.0,8,66.4,1
U0110,C004,4.2,100.0,9,26.5,1
U0110,C027,4.4,100.0,7,70.2,1
U0110,C011,3.7,100.0,10,74.7,1
U0111,C010,4.0,100.0,6,57.0,1
U0111,C018,5.0,100.0,9,37.8,1
U0111,C003,5.0,100.0,8,77.6,1
U0111,C014,5.0,100.0,11,59.4,1
U0111,C006,4.6,100.0,11,75.1,1
U0111,C004,5.0,100.0,7,66.5,1
U0111,C028,5.0,100.0,6,33.8,1
U0111,C002,4.7,100.0,6,59.2,1
U0111,C013,5.0,100.0,11,16.8,1
U0111,C008,5.0,100.0,2,20.7,1
U0111,C017,4.5,100.0,11,19.4,1
U0111,C026,3.6,100.0,6,34.4,1
U0111,C007,4.7,100.0,8,24.6,1
U0112,C023,3.6,100.0,7,33.1,1
U0112,C007,4.1,100.0,9,25.0,1
U0112,C027,4.5,100.0,7,77.4,1
U0112,C003,4.5,100.0,11,59.6,1
U0112,C028,4.5,100.0,4,79.2,1
U0112,C034,4.1,100.0,7,86.1,1
U0112,C016,4.6,100.0,8,48.8,1
U0113,C012,4.5,100.0,11,49.3,1
U0113,C015,4.5,100.0,7,66.8,1
U0113,C008,5.0,100.0,2,45.5,1
U0113,C027,4.8,100.0,6,23.4,1
U0113,C019,4.8,100.0,11,55.2,1
U0114,C035,4.0,100.0,5,46.6,1
U0114,C050,4.0,100.0,2,69.4,1
U0114,C012,5.0,100.0,1,71.3,1
U0114,C046,3.6,100.0,7,54.0,1
U0114,C036,4.2,100.0,6,19.1,1
U0114,C048,5.0,100.0,5,19.1,1
U0114,C038,5.0,100.0,7,72.0,1
U0115,C035,5.0,100.0,2,18.2,1
U0115,C031,4.4,100.0,2,76.4,1
U0115,C001,3.2,70.1,1,33.8,0
U0115,C020,3.7,100.0,9,89.9,1
U0115,C043,3.0,46.0,3,37.9,0
U0115,C033,4.9,100.0,11,75.3,1
U0115,C030,5.0,100.0,9,45.1,1
U0115,C047,3.1,89.5,10,72.1,0
U0116,C012,5.0,100.0,1,33.1,1
U0116,C020,4.3,100.0,6,31.4,1
U0116,C026,5.0,100.0,7,78.6,1
U0116,C027,5.0,100.0,1,88.8,1
U0116,C003,4.1,100.0,7,64.3,1
U0116,C023,4.0,100.0,2,17.6,1
U0116,C004,4.8,100.0,6,87.0,1
U0116,C001,4.4,100.0,4,72.9,1
U0116,C006,4.0,100.0,9,83.5,1
U0116,C025,4.6,100.0,8,89.4,1
U0116,C005,5.0,100.0,11,79.4,1
U0117,C038,5.0,100.0,11,40.0,1
U0117,C030,4.9,100.0,8,16.0,1
U0117,C045,4.7,100.0,11,73.6,1
U0117,C041,4.6,100.0,5,71.5,1
U0117,C035,2.9,42.2,10,70.0,0
U0117,C039,4.7,100.0,4,65.6,1
U0117,C042,5.0,100.0,10,80.2,1
U0117,C043,5.0,100.0,10,46.4,1
U0117,C003,3.9,100.0,10,49.0,1
U0117,C040,3.4,56.6,8,79.5,0
U0117,C034,3.9,100.0,9,77.8,1
U0118,C022,4.7,100.0,3,49.6,1
U0118,C020,4.1,100.0,5,35.8,1
U0118,C047,4.7,100.0,7,32.7,1
U0118,C026,4.2,100.0,1,53.8,1
U0118,C050,5.0,100.0,8,20.4,1
U0118,C007,4.7,100.0,2,78.2,1
U0118,C004,4.5,100.0,8,73.1,1
U0118,C015,4.0,100.0,9,81.5,1
U0118,C012,4.2,100.0,10,71.0,1
U0119,C009,4.1,100.0,7,45.3,1
U0119,C002,5.0,100.0,7,10.1,1
U0119,C019,4.8,100.0,1,86.6,1
U0119,C008,5.0,100.0,5,26.2,1
U0119,C022,5.0,100.0,10,65.1,1
U0119,C003,4.3,100.0,5,20.6,1
U0120,C040,4.5,100.0,7,44.3,1
U0120,C011,4.9,100.0,1,17.3,1
U0120,C005,4.6,100.0,1,17.6,1
U0120,C037,4.1,100.0,2,27.1,1
U0120,C019,4.5,100.0,11,16.2,1
U0120,C014,5.0,100.0,9,57.5,1
U0120,C013,3.9,100.0,11,51.6,1
U0120,C002,4.7,100.0,9,45.6,1
U0120,C003,3.9,100.0,4,10.6,1
U0120,C001,4.9,100.0,10,37.5,1
U0120,C015,4.3,100.0,2,19.6,1
U0120,C024,3.9,100.0,1,78.8,1
U0121,C038,4.6,100.0,2,39.4,1
U0121,C008,4.3,100.0,4,33.9,1
U0121,C037,3.3,40.6,4,75.1,0
U0121,C039,5.0,100.0,1,80.0,1
U0121,C007,3.9,100.0,9,61.3,1
U0121,C046,4.6,100.0,10,64.2,1
U0122,C037,4.8,100.0,9,81.7,1
U0122,C033,3.3,21.2,6,19.9,0
U0122,C021,4.6,100.0,9,68.4,1
U0122,C003,5.0,100.0,11,38.1,1
U0122,C028,5.0,100.0,11,44.4,1
U0122,C026,5.0,100.0,2,73.3,1
U0122,C024,5.0,100.0,1,29.8,1
U0122,C032,3.3,61.6,3,29.9,0
U0122,C008,5.0,100.0,3,58.1,1
U0122,C002,5.0,100.0,3,67.7,1
U0123,C013,5.0,100.0,4,49.6,1
U0123,C020,5.0,100.0,4,19.0,1
U0123,C029,5.0,100.0,10,50.0,1
U0123,C019,4.6,100.0,10,57.5,1
U0123,C012,4.0,100.0,5,52.3,1
U0123,C017,5.0,100.0,10,88.2,1
U0123,C018,5.0,100.0,4,89.0,1
U0123,C024,4.3,100.0,8,84.7,1
